Web;Title;Url;Datetime;Abstract
lidovky.cz;Přetěžování energetických sítí? V Německu hrozí i omezení nabíjení elektromobilů;https://www.lidovky.cz/byznys/nemecko-energetika-elektromobily-odpojovani-sit-odber.A230108_160401_ln_ekonomika_hma;2023-01-08;Německá energetika není na pokračující Green Deal a současnou energetickou krizi zatím připravena. V dalších měsících hrozí časté přetěžování sítí a provozovatelé musí přemýšlet, jak by takovou situaci případně řešili. Spolková síťová agentura přišla s tím, že přistoupit by se mohlo k omezování činnosti tepelných čerpadel nebo nabíjení elektromobilů.
lidovky.cz;Rozhodnou nerozhodnutí. Růst Nerudové zřejmě skončil, Babišovi mohou pomoci voliči SPD, míní sociolog;https://www.lidovky.cz/domov/herzmann-prezident-volby-pruzkum-debata-babis-pavel-nerudova.A230108_154121_ln_domov_hma;2023-01-08;Stabilní voličské preference si pár dní před prezidentským kláním drží Andrej Babiš i Petr Pavel. Nárůst u Danuše Nerudové zjevně skončil, soudí sociolog Jan Herzmann. Eso v rukávě ale mají nerozhodnutí voliči, o něž svedou boj hlavně Pavel s Nerudovou. Zejména v televizních debatách. „Může to vést i k tomu, že nakonec Andreje Babiše do druhého kola nepustí,“ říká.
lidovky.cz;POSLECHNĚTE SI: Do práce už s novým hlasem. V pražských tramvajích se po čtvrtstoletí mění hlášení zastávek;https://www.lidovky.cz/domov/mhd-dpp-praha-tramvaje-zastavky-novy-hlas-vondracek-hazdrova.A230108_171824_ln_domov_hma;2023-01-08;Pražany, kteří jezdí do práce či školy tramvají, čeká hned od pondělního rána velká změna. Názvy zastávek jim bude hlásit nový hlas herce a dabéra Jana Vondráčka. Ten postupně nahradí dosavadní nahrávky Dagmar Hazdrové v celé Pražské integrované dopravě (PID). Vondráčka loni v anketě vybrali cestující, v městských autobusech by se jeho hlas měl objevit na jaře.
lidovky.cz;Český „sprint“ do eurozóny? Společná měna je přínos, kéž bychom si začali alespoň nazouvat běžecké boty;https://www.lidovky.cz/nazory/eurozona-chorvatsko-kuna-euro-cesko-stanjura-niedermayer.A230108_175949_ln_nazory_hma;2023-01-08;Kuna „zanikla“, Chorvatsko, které se k EU připojilo o téměř deset let později než my, zavedlo 1. ledna 2023 euro. Náš ministr financí Zbyněk Stanjura, který coby předseda Rady EU Chorvatsku ke zdárnému završení procesu přijetí v létě slavnostně pogratuloval, tvrdí, že „přijetí eura nemá být sprint“.
lidovky.cz;Umanutý režisér a básník. Ve věku 90 let zemřel Miloš Horanský;https://www.lidovky.cz/orientace/kultura/nekrolog-milos-horansky-divadlo-reziser-basnik.A230108_182017_ln_kultura_hma;2023-01-08;Divadelní režisér, básník, spisovatel a spoluzakladatel KAN Miloš Horanský zemřel po delší nemoci v sobotu 7. ledna. Ve věku 90 let tak odešel jeden z doyenů české divadelní režie, který byl v podstatě do konce svého života aktivní. Své literární recenze publikoval i v Lidových novinách.
lidovky.cz;Lídrem na patnáctý pokus. Co musel Kevin McCarthy slíbit za své zvolení?;https://www.lidovky.cz/svet/usa-snemovna-predseda-mccarthy-republikani.A230108_185930_ln_zahranici_hma;2023-01-08;Sedmapadesátiletý republikán Kevin McCarthy během uplynulého víkendu vystoupal na vrchol své dosavadní kariéry. Po svém zvolení do čela Sněmovny reprezentantů se stal třetím nejvýše postaveným činitelem v americké politické hierarchii hned za prezidentem a viceprezidentkou. Stálo ho to ale ústupky vnitrostranickým oponentům.
lidovky.cz;Zabili jsme 600 vojáků, tvrdí Moskva. Nikdo nezemřel, reaguje Kyjev;https://www.lidovky.cz/svet/ukrajina-rusko-valka-primeri-konec.A230108_090142_ln_zahranici_hma;2023-01-08;Krátce po vypršení 36hodinového příměří, které jednostranně vyhlásilo Rusko kvůli pravoslavným Vánocům, Moskva oznámila, že při nedělním raketovém útoku zlikvidovala přes 600 ukrajinských vojáků v Kramatorsku na Ukrajině. Reportéři Reuters na místě ale uvedli, že ve městě nejsou žádné známky, že by si útok vyžádal oběti. Kyjev ruské prohlášení o zabití stovek vojáků popřel.
lidovky.cz;Nejčerstvější průzkumy věří Pavlovi a Babišovi, Nerudová lehce zaostává;https://www.lidovky.cz/domov/prezidentske-volby-pruzkum-stem-babis-by-vyhral-v-druhem-kole-nema-sanci.A230108_115504_ln_domov_hma;2023-01-08;V prvním kole prezidentských voleb by nejvíce hlasů získal Andrej Babiš, celkově 27,9 procent hlasů, vyplývá z průzkumu společnosti STEM pro CNN Prima News. Na druhém místě by skončil Petr Pavel, třetí Danuše Nerudová. Oba by Babiše v druhém kole ale porazili. Model Kantaru pro ČT ukazuje vítězství Pavla před Babišem.
lidovky.cz;Může být pachatel z řad menšiny? Německo začalo brát vážně integraci „Neněmců“;https://www.lidovky.cz/nazory/petracek-nemecko-nenemci-silvestrovke-nepokoje-integrace-cizinci.A230108_201705_ln_nazory_hma;2023-01-08;I ten, kdo se o Německo nezajímá, tamní dění minulý týden sledoval. Logicky. Vždyť co se děje tam, v těžišti EU, se dříve či později, tak či onak odrazí i jinde.
lidovky.cz;NEFF: Proč nevolit Babiše;https://www.lidovky.cz/nazory/neff-prezident-volba-kandidat-babis-soud-cappi-hnizdo.A230108_212906_ln_nazory_hma;2023-01-08;V pondělí 9. ledna 2023 má soud první instance vynést rozsudek ve věci Čapího hnízda. Před soudem stojí dvě osoby, skutečně zajímavá je jedna, Andrej Babiš, kandidát na nejvyšší ústavní funkci České republiky.
lidovky.cz;Diviš útočil v debatě: Babiš je srab, Pavel dezertér a Nerudová zneužila LGBT;https://www.lidovky.cz/domov/prezidentske-volby-2023-debata-ct-divis-pavel-nerudova-babis.A230108_210907_ln_domov_hma;2023-01-08;Superdebata prezidentských kandidátů v České televizi začala ostrou konfrontací. Jeden z outsiderů bližících se voleb Karel Diviš se ostře vymezil vůči favoritům volebních průzkumů. Andreje Babiše, který do debaty nedorazil, označil za sraba. Petra Pavla obvinil z dezerce a Danuši Nerudovou ze zneužití komunity LGBT při shánění podpisů ke kandidatuře.
lidovky.cz;O kandidáta méně. „Nechci v čele země komunistického udavače ani rozvědčíka,“ prohlásil Středula a odstoupil;https://www.lidovky.cz/domov/prezident-volby-kandidati-debata-ct-josef-stredula-odstoupil.A230108_230101_ln_domov_hma;2023-01-08;Prezidentská Superdebata ČT přinesla největší překvapení v samotném závěru. Odborový předák Josef Středula svých třicet vteřin závěrečné slávy věnoval využil k šokujícímu oznámení. Z boje o Hrad odstoupil. A svoji podporu vyjádřil Danuši Nerudové. Pokud by všichni Středulovi příznivci dali hlas právě Nerudové, může ji to vrátit do hry o druhé kolo.
lidovky.cz;Středula neměl naději. Ale komu jeho konec prospěje?;https://www.lidovky.cz/nazory/zverina-stredula-babis-nerudova-volby-prezident.A230108_231837_ln_nazory_hma;2023-01-08;Josef Středula během televizní debaty prezidentských kandidátů odstoupil, kampaň mu nešla, patrně jej ani nebavila a dle průzkumů neměl příliš velkou naději.
lidovky.cz;Josef Středula po debatě v ČT odstupuje z prezidentské volby. Svým příznivcům doporučil volit Danuši Nerudovou;https://www.lidovky.cz/domov/prezidentske-volby-2023-josef-stredula.A230108_220747_ln_domov_hma;2023-01-08;Odborový předák Josef Středula odstoupil z prezidentské volby. Rozhodl se tak v přímém přenosu superdebaty prezidentských kandidátů v České televizi, pět dní před volbou hlavy státu. Podpořil kandidaturu Danuše Nerudové. Dál hodlá pracovat jako šéf odborové organizace ČMKOS. Odstoupení zhodnotila prostřednictvím Twitteru řada českých politiků jako sympatické gesto.
lidovky.cz;Příznivci brazilského exprezidenta Bolsonara pronikli do budovy parlamentu;https://www.lidovky.cz/svet/brazilie-exprezident-bolsonaro-parlament.A230108_202131_ln_zahranici_hma;2023-01-08;Příznivci bývalého brazilského prezidenta Jaira Bolsonara, kteří nesouhlasí s jeho nástupcem Luizem Ináciem Lulou da Silva, v neděli vtrhli do budovy parlamentu a areálu některých ministerstev. Dostali se také na parkoviště paláce Planalto, který je pracovištěm brazilského prezidenta v hlavním městě Brasílii, a do budovy nejvyššího soudu. Bezpečnostní složky již mají budovy opět pod kontrolou.
aktualne.cz;Konec války v Evropě, odvahu a vzájemné porozumění. To přejí osobnosti do roku 2023;https://zpravy.aktualne.cz//domaci/novorocni-prani-osobnosti/r~5415f6c47d2811edb1f50cc47ab5f122/;2023-01-01;Redakce Aktuálně.cz oslovila 22 osobností z Česka, aby poslaly čtenářům libovolný vzkaz do nového roku. Většina z nich si na prvním místě přeje odchod Ruska z Ukrajiny a hlavu státu, která bude hájit české zájmy. Rok 2022 byl podle nich v mnoha ohledech mimořádně náročný, ale česká společnost během něj prokázala, že se v těžkých časech umí semknout.
aktualne.cz;Vrchol "větrníku" i nitro vězení. Seriál reportáží z míst, kam se nepodíváte;https://zpravy.aktualne.cz//domaci/skryta-mista/r~8c49290ca60011ed8c6f0cc47ab5f122/;2023-01-01;Stovky metrů pod povrchem i vysoko nad zemí. Místa, kde končí radioaktivní odpad i nejnebezpečnější trestanci. Neznámé unikáty i běžné věci popsané z netradičních úhlů. Aktuálně.cz přináší seriál reportáží z míst, kam se běžný člověk nedostane. To jsou Skrytá místa.
aktualne.cz;Kvíz: Není ostuda nemít gule. Poznáte, komu patří loňské výroky českých politiků?;https://zpravy.aktualne.cz//domaci/kviz-vyroky-ceskych-politiku-2022/r~fe97ea2c82ae11ed8980ac1f6b220ee8/;2023-01-01;Nechtěli nechat nikoho padnout, zařadili Měsíc mezi planety nebo si stěžovali, že jejich největším handicapem je, že jsou pohlední. Během uplynulého roku zaznělo z úst politiků několik vět, které veřejnosti utkvěly v paměti. Vzpomenete si, kdo je autorem následujících výroků?
aktualne.cz;Podivné zločiny: Boj ve studni, střelba v hořícím domě, ubitý funkcionář KSČ;https://zpravy.aktualne.cz//domaci/podivne-zlociny/r~657ea9fea23211edba63ac1f6b220ee8/;2023-01-01;Případ Studna, akce Onkolog, mord U Kadrnožky. Seriál Aktuálně.cz věnovaný záhadným kriminálním případům 20. století. Podivnosti ve vyšetřování, "zamlžená svědectví", nejasnosti, nové detaily. Jak zločiny, často spojené s komunistickým režimem, popisují dobové vyšetřovací spisy a další dokumenty z policejních archivů.
aktualne.cz;Možná si nás někdo bude chtít koupit, aby nám to pak zúčtoval, varoval Vystrčil;https://zpravy.aktualne.cz//domaci/solidarita-je-velka-zbran-vystrcil-v-projevu-ocenil-pomoc-uk/r~ae2ed99a89d111eda873ac1f6b220ee8/;2023-01-01;Ruská agrese vůči Ukrajině ohrožuje naše bezpečí a naši svobodnou budoucnost a agresorům se nesmí ustupovat. Ve svém novoročním projevu to v neděli prohlásil předseda Senátu a po prezidentovi druhý nejvyšší ústavní činitel v Česku Miloš Vystrčil (ODS). Varoval před lacinými sliby, které bychom splatili i s úroky.
aktualne.cz;Zeman na hraně ústavy;https://zpravy.aktualne.cz//domaci/zeman-na-hrane-ustavy/r~251f04109feb11edba63ac1f6b220ee8/;2023-01-01;Prezident zvolený v přímé volbě se bude cítit silnější a bude ho to svádět k překračování pravomocí, varovali při jejím zavedení od roku 2013 odborníci. Obavy se naplnily. Miloš Zeman udělal během deseti let v úřadu několik kroků, které byly podle právníků sporné, či dokonce na hraně ústavy.
aktualne.cz;Rok 2023 začal teplotními rekordy v celém Česku, Polsko mělo skoro tropickou noc;https://zpravy.aktualne.cz//pocasi/lednove-teplo-teploty-kolem-20-stupnu-v-cesku-i-dalsich-zemi/r~86ba5ae089ec11eda3c0ac1f6b220ee8/;2023-01-01;V Javorníku v Olomouckém kraji naměřili meteorologové první lednový den 19,6 stupně Celsia, dosud nejvyšší lednovou teplotu v Česku. Nové maximum překonalo dosavadní rekord 18,8 stupně z Vaňova v Ústí nad Labem z 29. ledna 2002. Také v Polsku mluví o tropických teplotách. Sněžku ovšem opět zasáhl vítr o síle orkánu. Ochlazení by mělo přijít už v pondělí.
aktualne.cz;Fiala věří, že inflace klesne, Čechům poděkoval za šetření. Opozici naštval;https://zpravy.aktualne.cz//domaci/letosek-nebude-jednoduchy-ale-zvladneme-ho-vyzval-premier-fi/r~3b559dec8a0c11eda9eeac1f6b220ee8/;2023-01-01;Letošní rok nebude jednoduchý, ale Česká republika ho zvládne, je přesvědčen premiér Petr Fiala. I když Česko neprožívá jednoduché období, není důvod ztrácet naději a nedívat se do budoucnosti s pozitivním očekáváním, řekl v dnešním novoročním projevu. Věří, že se začnou projevovat přijatá opatření a sníží se inflace i ceny.
aktualne.cz;Musíme být odolnější. Odborníci varují před rokem plným změn a nejistoty;https://zpravy.aktualne.cz//domaci/rok-nejistoty-2023/r~498e4be282ba11edbe29ac1f6b220ee8/;2023-01-02;Válka na Ukrajině, pokračující ekonomická krize a volba nového prezidenta jsou jen některé z událostí, které zarámují rok 2023. Podle expertů bude plný nejistot a změn. "Musíme zapracovat na tom, abychom se jako společnost stali v dnešním nejistém světě odolnější," říká pro Aktuálně.cz socioložka Marie Jelínková.
aktualne.cz;Český krtek v CIA. Špion Köcher rozjel hru, která šokovala Američany i Sověty;https://zpravy.aktualne.cz//domaci/dvoji-hra-legendarniho-agenta-kochera-roky-vynasel-pro-kgb-i/r~dff76c4a82a511edba63ac1f6b220ee8/;2023-01-02;Bratislavský rodák Karel Köcher byl jediným agentem východního bloku, který pronikl do americké CIA. Pravděpodobně byl navíc jediným zahraničním špionem, jemuž se to podařilo. Absolvent matfyzu nastoupil na jedno z jejích nejtajnějších oddělení v roce 1973. K jeho odhalení došlo až po dlouhých 11 letech. Sledujte jeden z dílů série Stíny o legendárním českém špionovi.
aktualne.cz;Na 16 stanicích naměřili rekordně teplé lednové ráno, ochladí se až o víkendu;https://zpravy.aktualne.cz//domaci/na-16-stanicich-namerili-rekordne-teple-lednove-rano-ochladi/r~a6a5839a8a6c11edb1f50cc47ab5f122/;2023-01-02;Na 16 stanicích v Česku v pondělí zaznamenali rekordní teplotu pro celý leden. Nejvýraznější to bylo v západní části Slezska a také ve Frýdlantském výběžku. V Hejnicích naměřili 13,5 stupně Celsia a ve Frýdlantu 12,9 stupně. Rekordy padaly i v předchozích dnech.
aktualne.cz;Kvíz: Se Slováky jsme se rozešli před třiceti lety. Otestujte, zda umíte jejich jazyk;https://zpravy.aktualne.cz//domaci/kviz-se-slovaky-jsme-se-rozesli-pred-30-lety-otestujte-se-zd/r~de52b4e27a3711ed93abac1f6b220ee8/;2023-01-02;Přestože Československo se definitivně rozpadlo před více jak třiceti lety, dodnes Slováky vnímáme jako naše nejbližší sousedy a jejich jazyk je jednou z nejpoužívanějších cizích řečí u nás. Je pro vás slovenština skoro jako rodný jazyk, nebo našim „bratom“ nerozumíte? Vyzkoušejte si své znalosti v kvízu.
aktualne.cz;"Tihle mrzáci budou vojáci?" uráželi Sověti vězně z Československa. Na frontě zírali;https://zpravy.aktualne.cz//domaci/tihle-mrzaci-budou-vojaci-urazeli-soveti-vezne-z-ceskosloven/r~9d27724c803f11ed9ae20cc47ab5f122/;2023-01-02;Koncem roku 1942 se otevřely brány sovětských pracovních táborů gulagu československým občanům z Podkarpatské Rusi, kteří v letech 1939-1941 padli na útěku před okupací do rukou Stalinovy státní bezpečnosti NKVD. Ačkoliv amnestii Moskva vyhlásila již v lednu, v lágrech gulagu v těžkých pracovních i existenčních podmínkách lidé z nejvýchodnějšího cípu meziválečné republiky živořili téměř rok.
aktualne.cz;Pátrání po pohřešované ženě se synem v Krkonoších pokračuje, zatím je bez výsledku;https://zpravy.aktualne.cz//domaci/policie-hleda-ctyricetiletou-zenu-s-triletym-synem-naposledy/r~4dd7e74488eb11ed82b7ac1f6b220ee8/;2023-01-02;V Krkonoších v okolí Pece pod Sněžkou v pondělí ráno opět začalo rozsáhlé pátrání po pohřešované čtyřicetileté Janě Kovářové a jejím tříletém synovi z okresu Praha-západ. Do pátrání se zapojilo asi 150 lidí od policie, horské služby a správy parku. Zaměří se na prohledání masivu Sněžky. Policisté oznámili, že pohřešované ve středu naposledy zaznamenala kamera ve stanici lanovky na Růžové hoře.
aktualne.cz;První kolo by vyhrál Pavel těsně před Babišem, ukázal průzkum. Šance Nerudové klesly;https://zpravy.aktualne.cz//domaci/prvni-kolo-by-vyhral-pavel/r~88c78e228aa311ed82b7ac1f6b220ee8/;2023-01-02;V prvním kole prezidentských voleb by nyní zvítězil Petr Pavel s těsným náskokem před Andrejem Babišem. Danuše Nerudová na ně ztrácí více než tři procenta. Ve druhém kole by Babiš s oběma svými hlavními soupeři jasně prohrál. Šance ostatních šesti kandidátů jsou malé, nikdo z nich by v prvním kole nezískal přes pět procent hlasů. Vyplývá to z průzkumu agentury Median pro MF Dnes.
aktualne.cz;Záchranáři vyjíždějí zbytečně k lyžařům, přivolá je bezpečnostní funkce v mobilu;https://zpravy.aktualne.cz//domaci/zachranari-vyjizdeji-zbytecne-k-lyzarum-privola-je-bezpecnos/r~51d026048a9e11ed93abac1f6b220ee8/;2023-01-02;Horská služba koncem roku řešila zbytečné výjezdy k pádům na lyžích. Funkce v telefonech či hodinkách, která hlídá bezpečí v případě pádu, totiž přivolala pomoc, ačkoliv nebyla potřeba. "Případů bude určitě přibývat," obávají se záchranáři. Apelují zároveň, aby lidé přijímali zpětné hovory v případě, že z telefonu odešlou nouzovou SMS.
aktualne.cz;Zeman udělil medaili dobrovolnému hasiči, který zahynul při požáru;https://zpravy.aktualne.cz//domaci/zeman-udelil-medaili-dobrovolnemu-hasici-ktery-zahynul-pri-p/r~6923cfc889b211ed93abac1f6b220ee8/;2023-01-01;Prezident Miloš Zeman tuto neděli udělil medaili Za hrdinství in memoriam dobrovolnému hasiči Janu Dvořákovi, který na konci listopadu zahynul při požáru v Novém Boru - Arnultovicích na Českolipsku.
aktualne.cz;V Česku i na Nový rok padají teplotní rekordy, místy už bylo přes 16 stupňů;https://zpravy.aktualne.cz//domaci/v-cesku-i-na-novy-rok-padaji-teplotni-rekordy-misty-uz-bylo/r~0f4aed8089b511eda3c0ac1f6b220ee8/;2023-01-01;Také v neděli stejně jako na silvestra v Česku padají teplotní rekordy. Naměřila je už víc než polovina ze 162 stanic měřících alespoň 30 let, uvedl na Twitteru Český hydrometeorologický ústav (ČHMÚ). Na některých místech už teplota přesáhla 16 stupňů Celsia, vyplývá z mapy, kterou meteorologové zveřejnili. Zřejmě tak neodolá celorepublikové novoroční maximum z loňského roku.
aktualne.cz;Silvestrovské oslavy záchranné složky zvládly, nejkurióznější byla srážka auta s pštrosem;https://zpravy.aktualne.cz//domaci/silvestrovske-oslavy-zachranne-slozky-zvladly-nejkurioznejsi/r~e0f0e0a489c611edba5b0cc47ab5f122/;2023-01-01;Záchranné složky mají za sebou nejrušnější noc roku, silvestrovské oslavy ale z jejich pohledu výrazně nevybočily z obvyklého počtu zásahů v uplynulých letech. Vyplývá to ze zpráv policistů, záchranářů a hasičů z jednotlivých krajů. Zasahovat ale museli u lidí zraněných při odpalování pyrotechniky, úmrtí po srážkách s vlakem i kuriózních situací, například srážku automobilu s pštrosem v jižních Čechách. Hasiči vyjížděli v Česku k 286 požárům, což je více než v předchozích letech. Sdělili to v neděli mluvčí policie, hasičů a záchranné služby.
aktualne.cz;Ženu s tříletým synem našla krkonošská horská služba mrtvé, pátrali po nich tři dny;https://zpravy.aktualne.cz//domaci/pohresovanou-zenu-i-jeji-trilete-dite-nasla-horska-sluzba-mr/r~9c64c22c8a9611edbe29ac1f6b220ee8/;2023-01-02;Čtyřicetiletou ženu z okresu Praha-západ a jejího tříletého syna, kteří se od pátku pohřešovali, našli v pondělí po poledni členové horské služby mrtvé v lese v oblasti Růžové hory v Krkonoších. Příčinu a okolnosti jejich smrti policie vyšetřuje a zatím je blíže nekomentovala. "Byla nařízena soudní pitva," uvedla mluvčí policie Iva Kormošová.
aktualne.cz;Nebeské úkazy 2023: Částečné zatmění Měsíce, dva letní superúplňky i zákryt Venuše;https://zpravy.aktualne.cz//domaci/nebeske-ukazy-2023/r~f91c804e820411eda873ac1f6b220ee8/;2023-01-02;I v letošním roce se vyplatí občas vzhlédnout k obloze. V průběhu roku nastane několik zajímavých úkazů, které bude možné pozorovat pouhýma očima. Ať už se bude jednat o částečné zatmění Měsíce, meteorické roje, nebo třeba superúplněk. Aktuálně.cz přináší přehled nejzajímavějších astronomických úkazů roku 2023.
aktualne.cz;Ať si lidé myslí, že je Země placatá, říká Rakušan. Výzvy k násilí jsou ale trestné;https://zpravy.aktualne.cz//domaci/nechceme-lidem-rikat-co-si-maji-myslet-rakusan/r~e508f754861911eda3c0ac1f6b220ee8/;2023-01-03;V očích protivládních demonstrantů je ministr vnitra Vít Rakušan tím, kdo chce omezovat svobodu slova a trestat lidi za vyjadřování názorů. Předseda hnutí STAN se hájí tím, že chystaná pravidla boje státu proti dezinformacím nebudou lidem nařizovat, co si mají myslet. Namířená budou proti násilí a výzvám k němu, stejně jako proti propagandě podkopávající základy českého státu.
aktualne.cz;Kvíz: Nejvyšší hora nebo poslední slova hymny. Jak dobře znáte Československo?;https://zpravy.aktualne.cz//domaci/kviz-nejvyssi-hora-nebo-posledni-slova-hymny-jak-dobre-znate/r~c029ae787f8a11eda873ac1f6b220ee8/;2023-01-03;Uplynulo třicet let od okamžiku, kdy se Československo rozpadlo na dva samostatné státy. Národy spolu procházely dějinami po většinu 20. století a sdílely nejen název a hranice, ale také sportovní a kulturní úspěchy. Víte ale, kdo stál nejdéle v čele československé vlády, jaká zpěvačka získala nejvíce Zlatých slavíků nebo kde byla nejvyšší budova republiky? Ověřte si své znalosti v kvízu Aktuálně.
aktualne.cz;Proces s Ferim bude veřejný, nejméně jednu z obětí vyslechne soudkyně přes video;https://zpravy.aktualne.cz//domaci/soud-feri/r~68a632b68a9d11eda25a0cc47ab5f122/;2023-01-03;Soudkyně v kauze bývalého poslance Dominika Feriho (dříve TOP 09) obžalovaného ze znásilnění neplánuje z procesu vyloučit veřejnost. Počítá s tím, že hlavní líčení bude otevřené. Zároveň minimálně jedna oběť nebude muset vypovídat za přítomnosti Feriho. Kvůli dvěma případům znásilnění a jednomu pokusu o něj mu v případě pravomocného rozsudku hrozí až deset let vězení. Proces začne 14. února.
aktualne.cz;Česko už není maďarským satelitem, ale stojí v centru evropského dění, řekl Bek;https://zpravy.aktualne.cz//domaci/cesko-uz-neni-madarskym-satelitem-ale-stoji-v-centru-evropsk/r~cdb031f28b5111edba63ac1f6b220ee8/;2023-01-03;Podle ministra pro evropské záležitosti Mikuláše Beka (STAN) mělo Česko dříve pověst maďarského satelitu na periferii Evropy, při českém předsednictví se ale vnímání podařilo posunout a Česko je nyní považováno za zemi, která hraje aktivní roli v centru evropského dění, řekl ministr na tiskové konferenci, kde s premiérem Petrem Fialou (ODS) zhodnotili český půlrok v čele Rady Evropské unie.
aktualne.cz;Ve středu a čtvrtek zasáhne Česko silný vítr o rychlosti až 70 kilometrů v hodině;https://zpravy.aktualne.cz//domaci/ve-stredu-a-ctvrtek-zasahne-cesko-silny-vitr/r~22976eb48b5311ed8980ac1f6b220ee8/;2023-01-03;Na většině území Česka bude od středy do čtvrtka foukat silný vítr. V nárazech může dosáhnout rychlosti až 70 kilometrů v hodině, informoval Český hydrometeorologický ústav.
aktualne.cz;Smrt ženy a tříletého syna v Krkonoších policie vyšetřuje jako vraždu a sebevraždu;https://zpravy.aktualne.cz//domaci/smrt-zeny-a-trileteho-syna-policie-vysetruje-jako-vrazdu-a-s/r~bc624baa8b5711eda25a0cc47ab5f122/;2023-01-03;Případ úmrtí čtyřicetileté ženy a jejího tříletého syna v Krkonoších policie vyšetřuje jako vraždu a sebevraždu. Potvrdil to soudní znalec. Žena i dítě zemřely 28. prosince. "Zahájili jsme úkony trestního řízení pro podezření ze spáchání zvlášť závažného zločinu vraždy s následnou sebevraždou," uvedla mluvčí policie Iva Kormošová. Dodala, že vyšetřování pokračuje.
aktualne.cz;Pětina voličů není rozhodnutá, komu dá v prezidentských volbách hlas, ukázal průzkum;https://zpravy.aktualne.cz//domaci/petina-volicu-neni-rozhodnuta/r~da8a24288b7e11ed8c6f0cc47ab5f122/;2023-01-03;Asi pětina voličů není rozhodnuta, komu dá příští týden v prezidentských volbách hlas. Naopak 78 procent ví, koho zvolí. Třetina rozhodnutých voličů má i náhradní volbu pro případné druhé kolo, pokud jejich původní favorit nepostoupí. Zbývajících 55 procent by se za této situace rozhodlo až podle výsledku prvního kola a 13 procent by k druhému kolu nešlo. Vyplynulo to z dat agentury STEM/MARK.
aktualne.cz;Policisté v kauze Dozimetr získají spolupracujícího obviněného;https://zpravy.aktualne.cz//domaci/policiste-v-kauze-dozimetr-ziskaji-spolupracujiciho-obvinene/r~a79e64268ac411edbe29ac1f6b220ee8/;2023-01-02;Podnikatel Pavel Dovhomilja by měl v takzvané kauze Dozimetr, která se týká údajného ovlivňování zakázek v pražském dopravním podniku, brzy získat status spolupracujícího obviněného. Na konci roku absolvoval jeden z posledních výslechů a dozorující státní zástupce nyní rozhodl, že s ním dohodu oficiálně uzavře, informoval dnes Deník N s odkazem na několik nejmenovaných zdrojů.
aktualne.cz;Zeman se ve středu sejde s kandidátem na ministra životního prostředí Petrem Hladíkem;https://zpravy.aktualne.cz//domaci/zeman-se-ve-stredu-sejde-s-kandidatem-na-ministra-zivotniho/r~aa423df48abc11eda3c0ac1f6b220ee8/;2023-01-02;Prezident Miloš Zeman se ve středu setká s kandidátem na ministra životního prostředí Petrem Hladíkem (KDU-ČSL). Po pondělním obědě hlavy státu s předsedou vlády Petrem Fialou (ODS) to potvrdil kancléř Vratislav Mynář. Zeman bude chtít mluvit o všech okolnostech, které Hladíkovu nominaci doprovázejí.
aktualne.cz;Teplotní rekordy padaly i v pondělí, na Jesenicku meteorologové naměřili přes 18,5 stupně;https://zpravy.aktualne.cz//domaci/teplotni-rekordy-padaly-i-v-pondeli-na-jesenicku-meteorologo/r~b72f29d28b2f11ed8d680cc47ab5f122/;2023-01-03;Také v pondělí v Česku padaly teplotní rekordy. Nové maximum pro druhý lednový den bylo překonáno nebo dorovnáno na 90 ze 162 stanic měřících alespoň 30 let. Nejtepleji bylo ve Zlatých Horách na Jesenicku, kde naměřili 18,7 stupně Celsia. Byl tak překonán rekord z loňského roku, kdy v Javorníku a ve Vidnavě na Jesenicku teplota vystoupila na 13,7 stupně, uvedl na Facebooku Český hydrometeorologický ústav (ČHMÚ).
aktualne.cz;STAN zvažují výměnu ministra Balaše, chtějí ho poslat na Ústavní soud;https://zpravy.aktualne.cz//domaci/stan-zvazuji-vymenu-ministra-balase-chteji-ho-poslat-na-usta/r~304627268b3a11ed8980ac1f6b220ee8/;2023-01-03;Vedení Starostů a nezávislých (STAN) zvažuje výměnu ministra školství Vladimíra Balaše, uvádí s odvoláním na nejmenované zdroje z vlády a vedení hnutí web Deník N. Podle serveru by Balaš jako odborník na ústavní právo a vysokoškolský pedagog mohl zamířit na Ústavní soud. O tom, kdo by ho v čele ministerstva nahradil, nemají Starostové jasno. Podle jejich předsedy Víta Rakušana by se případná rekonstrukce vlády musela týkat i jiných stran.
aktualne.cz;Na pohřbu bývalého papeže Benedikta XVI. zastoupí Česko Fiala;https://zpravy.aktualne.cz//domaci/na-pohrbu-byvaleho-papeze-benedikta-xvi-zastoupi-cesko-fiala/r~64b61f628b5211ed8b4e0cc47ab5f122/;2023-01-03;Premiér Petr Fiala (ODS) ve čtvrtek zastoupí Česko na posledním rozloučení s bývalým papežem Benediktem XVI. Novinářům to řekl na dnešní tiskové konferenci k hodnocení uplynulého českého předsednictví v Radě Evropské unie. Do Vatikánu se chystají i tuzemští biskupové a další věřící.
